지역명,연도,월,평당분양가격,전용면적
인천,2020.0,2.0,13137.3,85㎡~102㎡
인천,2020.0,2.0,16361.4,102㎡~
경기,2020.0,2.0,14856.599999999999,모든면적
경기,2020.0,2.0,16229.4,60㎡
경기,2020.0,2.0,14526.599999999999,60㎡~85㎡
경기,2020.0,2.0,17879.399999999998,85㎡~102㎡
경기,2020.0,2.0,16938.899999999998,102㎡~
부산,2020.0,2.0,12949.199999999999,모든면적
부산,2020.0,2.0,12408.0,60㎡
부산,2020.0,2.0,13005.3,60㎡~85㎡
부산,2020.0,2.0,14523.3,85㎡~102㎡
부산,2020.0,2.0,14262.599999999999,102㎡~
대구,2020.0,2.0,14586.0,모든면적
대구,2020.0,2.0,14190.0,60㎡
대구,2020.0,2.0,14579.4,60㎡~85㎡
대구,2020.0,2.0,13398.0,85㎡~102㎡
대구,2020.0,2.0,16886.1,102㎡~
광주,2020.0,2.0,12681.9,모든면적
광주,2020.0,2.0,12955.8,60㎡
광주,2020.0,2.0,12741.3,60㎡~85㎡
광주,2020.0,2.0,14223.0,102㎡~
대전,2020.0,2.0,11985.599999999999,모든면적
대전,2020.0,2.0,11662.199999999999,60㎡
대전,2020.0,2.0,11771.099999999999,60㎡~85㎡
대전,2020.0,2.0,14850.0,102㎡~
울산,2020.0,2.0,10371.9,모든면적
울산,2020.0,2.0,11216.699999999999,60㎡
울산,2020.0,2.0,10276.199999999999,60㎡~85㎡
세종,2020.0,2.0,11411.4,모든면적
세종,2020.0,2.0,11203.5,60㎡~85㎡
세종,2020.0,2.0,11583.0,85㎡~102㎡
세종,2020.0,2.0,12972.3,102㎡~
강원,2020.0,2.0,8325.9,모든면적
강원,2020.0,2.0,8448.0,60㎡
강원,2020.0,2.0,8253.3,60㎡~85㎡
강원,2020.0,2.0,10985.699999999999,85㎡~102㎡
강원,2020.0,2.0,12889.8,102㎡~
충북,2020.0,2.0,7903.5,모든면적
충북,2020.0,2.0,7986.0,60㎡
충북,2020.0,2.0,7867.2,60㎡~85㎡
충북,2020.0,2.0,8692.199999999999,85㎡~102㎡
충북,2020.0,2.0,8355.6,102㎡~
충남,2020.0,2.0,8593.199999999999,모든면적
충남,2020.0,2.0,7883.7,60㎡
충남,2020.0,2.0,8652.6,60㎡~85㎡
충남,2020.0,2.0,10563.3,85㎡~102㎡
충남,2020.0,2.0,9355.5,102㎡~
전북,2020.0,2.0,8144.4,모든면적
전북,2020.0,2.0,8335.8,60㎡
전북,2020.0,2.0,8111.4,60㎡~85㎡
전북,2020.0,2.0,9121.199999999999,85㎡~102㎡
전북,2020.0,2.0,8801.1,102㎡~
전남,2020.0,2.0,8269.8,모든면적
전남,2020.0,2.0,8345.699999999999,60㎡
전남,2020.0,2.0,8273.1,60㎡~85㎡
전남,2020.0,2.0,10074.9,102㎡~
경북,2020.0,2.0,8431.5,모든면적
경북,2020.0,2.0,8507.4,60㎡
경북,2020.0,2.0,8411.699999999999,60㎡~85㎡
경북,2020.0,2.0,9094.8,102㎡~
경남,2020.0,2.0,10107.9,모든면적
경남,2020.0,2.0,9174.0,60㎡
경남,2020.0,2.0,10114.5,60㎡~85㎡
경남,2020.0,2.0,10715.099999999999,85㎡~102㎡
제주,2020.0,2.0,13051.5,모든면적
제주,2020.0,2.0,13328.699999999999,60㎡
제주,2020.0,2.0,13074.599999999999,60㎡~85㎡
제주,2020.0,2.0,11883.3,102㎡~
서울,2020.0,3.0,26495.699999999997,모든면적
서울,2020.0,3.0,28158.899999999998,60㎡
서울,2020.0,3.0,26928.0,60㎡~85㎡
서울,2020.0,3.0,45655.5,85㎡~102㎡
서울,2020.0,3.0,29815.5,102㎡~
인천,2020.0,3.0,14058.0,모든면적
인천,2020.0,3.0,13388.099999999999,60㎡
인천,2020.0,3.0,14166.9,60㎡~85㎡
인천,2020.0,3.0,12988.8,85㎡~102㎡
인천,2020.0,3.0,16407.6,102㎡~
경기,2020.0,3.0,14770.8,모든면적
경기,2020.0,3.0,16146.9,60㎡
경기,2020.0,3.0,14440.8,60㎡~85㎡
경기,2020.0,3.0,17975.1,85㎡~102㎡
경기,2020.0,3.0,16978.5,102㎡~
부산,2020.0,3.0,13035.0,모든면적
부산,2020.0,3.0,12503.699999999999,60㎡
부산,2020.0,3.0,13084.5,60㎡~85㎡
부산,2020.0,3.0,14523.3,85㎡~102㎡
부산,2020.0,3.0,14262.599999999999,102㎡~
대구,2020.0,3.0,14843.4,모든면적
대구,2020.0,3.0,14160.3,60㎡
대구,2020.0,3.0,14840.099999999999,60㎡~85㎡
대구,2020.0,3.0,13398.0,85㎡~102㎡
대구,2020.0,3.0,16886.1,102㎡~
광주,2020.0,3.0,12681.9,모든면적
광주,2020.0,3.0,12955.8,60㎡
광주,2020.0,3.0,12741.3,60㎡~85㎡
광주,2020.0,3.0,14223.0,102㎡~
대전,2020.0,3.0,11226.599999999999,모든면적
대전,2020.0,3.0,11662.199999999999,60㎡
대전,2020.0,3.0,11203.5,60㎡~85㎡
울산,2020.0,3.0,10371.9,모든면적
울산,2020.0,3.0,11216.699999999999,60㎡
울산,2020.0,3.0,10276.199999999999,60㎡~85㎡
세종,2020.0,3.0,11411.4,모든면적
세종,2020.0,3.0,11203.5,60㎡~85㎡
세종,2020.0,3.0,11583.0,85㎡~102㎡
세종,2020.0,3.0,12972.3,102㎡~
강원,2020.0,3.0,8144.4,모든면적
강원,2020.0,3.0,8306.1,60㎡
강원,2020.0,3.0,8045.4,60㎡~85㎡
강원,2020.0,3.0,12889.8,102㎡~
충북,2020.0,3.0,7920.0,모든면적
충북,2020.0,3.0,7986.0,60㎡
충북,2020.0,3.0,7887.0,60㎡~85㎡
충북,2020.0,3.0,8692.199999999999,85㎡~102㎡
충북,2020.0,3.0,9094.8,102㎡~
충남,2020.0,3.0,8606.4,모든면적
충남,2020.0,3.0,7887.0,60㎡
충남,2020.0,3.0,8682.3,60㎡~85㎡
충남,2020.0,3.0,10563.3,85㎡~102㎡
충남,2020.0,3.0,9355.5,102㎡~
전북,2020.0,3.0,8144.4,모든면적
전북,2020.0,3.0,8335.8,60㎡
전북,2020.0,3.0,8111.4,60㎡~85㎡
전북,2020.0,3.0,9121.199999999999,85㎡~102㎡
전북,2020.0,3.0,8801.1,102㎡~
전남,2020.0,3.0,8500.8,모든면적
전남,2020.0,3.0,8873.699999999999,60㎡
전남,2020.0,3.0,8477.699999999999,60㎡~85㎡
전남,2020.0,3.0,9916.5,85㎡~102㎡
전남,2020.0,3.0,12183.599999999999,102㎡~
경북,2020.0,3.0,8431.5,모든면적
경북,2020.0,3.0,8507.4,60㎡
경북,2020.0,3.0,8411.699999999999,60㎡~85㎡
경북,2020.0,3.0,9094.8,102㎡~
경남,2020.0,3.0,9794.4,모든면적
경남,2020.0,3.0,9174.0,60㎡
경남,2020.0,3.0,9804.3,60㎡~85㎡
경남,2020.0,3.0,10715.099999999999,85㎡~102㎡
제주,2020.0,3.0,13051.5,모든면적
제주,2020.0,3.0,13328.699999999999,60㎡
제주,2020.0,3.0,13074.599999999999,60㎡~85㎡
제주,2020.0,3.0,11883.3,102㎡~
서울,2020.0,4.0,26367.0,모든면적
서울,2020.0,4.0,27769.5,60㎡
서울,2020.0,4.0,26733.3,60㎡~85㎡
서울,2020.0,4.0,45655.5,85㎡~102㎡
서울,2020.0,4.0,30993.6,102㎡~
인천,2020.0,4.0,14067.9,모든면적
인천,2020.0,4.0,13404.599999999999,60㎡
인천,2020.0,4.0,14176.8,60㎡~85㎡
인천,2020.0,4.0,12988.8,85㎡~102㎡
인천,2020.0,4.0,16407.6,102㎡~
경기,2020.0,4.0,15057.9,모든면적
경기,2020.0,4.0,16183.199999999999,60㎡
경기,2020.0,4.0,14751.0,60㎡~85㎡
경기,2020.0,4.0,18958.5,85㎡~102㎡
경기,2020.0,4.0,17094.0,102㎡~
부산,2020.0,4.0,12896.4,모든면적
부산,2020.0,4.0,12586.199999999999,60㎡
부산,2020.0,4.0,12939.3,60㎡~85㎡
부산,2020.0,4.0,14523.3,85㎡~102㎡
부산,2020.0,4.0,14262.599999999999,102㎡~
대구,2020.0,4.0,15100.8,모든면적
대구,2020.0,4.0,14553.0,60㎡
대구,2020.0,4.0,15097.5,60㎡~85㎡
대구,2020.0,4.0,13398.0,85㎡~102㎡
대구,2020.0,4.0,16869.6,102㎡~
광주,2020.0,4.0,12685.199999999999,모든면적
광주,2020.0,4.0,12949.199999999999,60㎡
광주,2020.0,4.0,12747.9,60㎡~85㎡
광주,2020.0,4.0,14223.0,102㎡~
대전,2020.0,4.0,11074.8,모든면적
대전,2020.0,4.0,11137.5,60㎡
대전,2020.0,4.0,11097.9,60㎡~85㎡
울산,2020.0,4.0,10371.9,모든면적
울산,2020.0,4.0,11216.699999999999,60㎡
울산,2020.0,4.0,10276.199999999999,60㎡~85㎡
강원,2020.0,4.0,8708.699999999999,모든면적
강원,2020.0,4.0,8688.9,60㎡
강원,2020.0,4.0,8553.6,60㎡~85㎡
강원,2020.0,4.0,13886.4,102㎡~
충북,2020.0,4.0,7920.0,모든면적
충북,2020.0,4.0,7986.0,60㎡
충북,2020.0,4.0,7887.0,60㎡~85㎡
충북,2020.0,4.0,8692.199999999999,85㎡~102㎡
충북,2020.0,4.0,9094.8,102㎡~
충남,2020.0,4.0,8708.699999999999,모든면적
충남,2020.0,4.0,8250.0,60㎡
충남,2020.0,4.0,8814.3,60㎡~85㎡
충남,2020.0,4.0,10563.3,85㎡~102㎡
충남,2020.0,4.0,9355.5,102㎡~
전북,2020.0,4.0,8259.9,모든면적
전북,2020.0,4.0,8655.9,60㎡
전북,2020.0,4.0,8279.699999999999,60㎡~85㎡
전북,2020.0,4.0,9936.3,85㎡~102㎡
전북,2020.0,4.0,9174.0,102㎡~
전남,2020.0,4.0,8550.3,모든면적
전남,2020.0,4.0,8873.699999999999,60㎡
전남,2020.0,4.0,8530.5,60㎡~85㎡
전남,2020.0,4.0,9916.5,85㎡~102㎡
전남,2020.0,4.0,11985.599999999999,102㎡~
경북,2020.0,4.0,8807.699999999999,모든면적
경북,2020.0,4.0,8946.3,60㎡
경북,2020.0,4.0,8784.6,60㎡~85㎡
경북,2020.0,4.0,9094.8,102㎡~
경남,2020.0,4.0,10404.9,모든면적
경남,2020.0,4.0,9428.1,60㎡
경남,2020.0,4.0,10424.699999999999,60㎡~85㎡
경남,2020.0,4.0,10711.8,85㎡~102㎡
제주,2020.0,4.0,13480.5,모든면적
제주,2020.0,4.0,13328.699999999999,60㎡
제주,2020.0,4.0,13500.3,60㎡~85㎡
서울,2020.0,5.0,27030.3,모든면적
서울,2020.0,5.0,27825.6,60㎡
서울,2020.0,5.0,27442.8,60㎡~85㎡
서울,2020.0,5.0,36359.4,85㎡~102㎡
서울,2020.0,5.0,31039.8,102㎡~
인천,2020.0,5.0,14338.5,모든면적
인천,2020.0,5.0,13896.3,60㎡
인천,2020.0,5.0,14546.4,60㎡~85㎡
인천,2020.0,5.0,16110.599999999999,85㎡~102㎡
인천,2020.0,5.0,16526.399999999998,102㎡~
경기,2020.0,5.0,13942.5,모든면적
경기,2020.0,5.0,14275.8,60㎡
경기,2020.0,5.0,13876.5,60㎡~85㎡
경기,2020.0,5.0,14701.5,85㎡~102㎡
경기,2020.0,5.0,14457.3,102㎡~
부산,2020.0,5.0,13272.599999999999,모든면적
부산,2020.0,5.0,13120.8,60㎡
부산,2020.0,5.0,13355.099999999999,60㎡~85㎡
부산,2020.0,5.0,14427.599999999999,85㎡~102㎡
부산,2020.0,5.0,13919.4,102㎡~
대구,2020.0,5.0,15335.099999999999,모든면적
대구,2020.0,5.0,14602.5,60㎡
대구,2020.0,5.0,15325.199999999999,60㎡~85㎡
대구,2020.0,5.0,16074.3,85㎡~102㎡
대구,2020.0,5.0,16038.0,102㎡~
광주,2020.0,5.0,12648.9,모든면적
광주,2020.0,5.0,12949.199999999999,60㎡
광주,2020.0,5.0,12672.0,60㎡~85㎡
광주,2020.0,5.0,15213.0,85㎡~102㎡
광주,2020.0,5.0,13622.4,102㎡~
대전,2020.0,5.0,11008.8,모든면적
대전,2020.0,5.0,11091.3,60㎡
대전,2020.0,5.0,11038.5,60㎡~85㎡
울산,2020.0,5.0,10969.199999999999,모든면적
울산,2020.0,5.0,11583.0,60㎡
울산,2020.0,5.0,10830.599999999999,60㎡~85㎡
울산,2020.0,5.0,14949.0,102㎡~
강원,2020.0,5.0,8784.6,모든면적
강원,2020.0,5.0,8741.699999999999,60㎡
강원,2020.0,5.0,8566.8,60㎡~85㎡
강원,2020.0,5.0,13886.4,102㎡~
충북,2020.0,5.0,7936.5,모든면적
충북,2020.0,5.0,7986.0,60㎡
충북,2020.0,5.0,7893.599999999999,60㎡~85㎡
충북,2020.0,5.0,9038.699999999999,85㎡~102㎡
충북,2020.0,5.0,9299.4,102㎡~
충남,2020.0,5.0,8735.1,모든면적
충남,2020.0,5.0,8292.9,60㎡
충남,2020.0,5.0,8827.5,60㎡~85㎡
충남,2020.0,5.0,10563.3,85㎡~102㎡
충남,2020.0,5.0,9355.5,102㎡~
전북,2020.0,5.0,8184.0,모든면적
전북,2020.0,5.0,8487.6,60㎡
전북,2020.0,5.0,8147.7,60㎡~85㎡
전북,2020.0,5.0,9936.3,85㎡~102㎡
전북,2020.0,5.0,9174.0,102㎡~
전남,2020.0,5.0,8576.699999999999,모든면적
전남,2020.0,5.0,8873.699999999999,60㎡
전남,2020.0,5.0,8560.199999999999,60㎡~85㎡
전남,2020.0,5.0,9916.5,85㎡~102㎡
전남,2020.0,5.0,11985.599999999999,102㎡~
경북,2020.0,5.0,8807.699999999999,모든면적
경북,2020.0,5.0,8946.3,60㎡
경북,2020.0,5.0,8784.6,60㎡~85㎡
경북,2020.0,5.0,9094.8,102㎡~
경남,2020.0,5.0,9969.3,모든면적
경남,2020.0,5.0,9230.1,60㎡
경남,2020.0,5.0,9985.8,60㎡~85㎡
경남,2020.0,5.0,16298.699999999999,85㎡~102㎡
제주,2020.0,5.0,14902.8,모든면적
제주,2020.0,5.0,14397.9,60㎡
제주,2020.0,5.0,14922.599999999999,60㎡~85㎡
서울,2020.0,6.0,27558.3,모든면적
서울,2020.0,6.0,28287.6,60㎡
서울,2020.0,6.0,28300.8,60㎡~85㎡
서울,2020.0,6.0,41537.1,85㎡~102㎡
서울,2020.0,6.0,31043.1,102㎡~
인천,2020.0,6.0,14661.9,모든면적
인천,2020.0,6.0,14242.8,60㎡
인천,2020.0,6.0,15100.8,60㎡~85㎡
인천,2020.0,6.0,16219.5,85㎡~102㎡
인천,2020.0,6.0,16539.6,102㎡~
경기,2020.0,6.0,13586.099999999999,모든면적
경기,2020.0,6.0,14051.4,60㎡
경기,2020.0,6.0,13510.199999999999,60㎡~85㎡
경기,2020.0,6.0,14787.3,85㎡~102㎡
경기,2020.0,6.0,14968.8,102㎡~
부산,2020.0,6.0,13272.599999999999,모든면적
부산,2020.0,6.0,13117.5,60㎡
부산,2020.0,6.0,13338.599999999999,60㎡~85㎡
부산,2020.0,6.0,13708.199999999999,85㎡~102㎡
부산,2020.0,6.0,13632.3,102㎡~
대구,2020.0,6.0,15173.4,모든면적
대구,2020.0,6.0,14562.9,60㎡
대구,2020.0,6.0,15156.9,60㎡~85㎡
대구,2020.0,6.0,16074.3,85㎡~102㎡
대구,2020.0,6.0,15929.099999999999,102㎡~
광주,2020.0,6.0,12599.4,모든면적
광주,2020.0,6.0,12949.199999999999,60㎡
광주,2020.0,6.0,12612.599999999999,60㎡~85㎡
광주,2020.0,6.0,15213.0,85㎡~102㎡
광주,2020.0,6.0,14127.3,102㎡~
대전,2020.0,6.0,11246.4,모든면적
대전,2020.0,6.0,11167.199999999999,60㎡
대전,2020.0,6.0,11312.4,60㎡~85㎡
울산,2020.0,6.0,12371.699999999999,모든면적
울산,2020.0,6.0,12718.199999999999,60㎡
울산,2020.0,6.0,12325.5,60㎡~85㎡
울산,2020.0,6.0,14949.0,102㎡~
강원,2020.0,6.0,9084.9,모든면적
강원,2020.0,6.0,8741.699999999999,60㎡
강원,2020.0,6.0,8807.699999999999,60㎡~85㎡
강원,2020.0,6.0,13886.4,102㎡~
충북,2020.0,6.0,7949.7,모든면적
충북,2020.0,6.0,7986.0,60㎡
충북,2020.0,6.0,7916.7,60㎡~85㎡
충북,2020.0,6.0,9038.699999999999,85㎡~102㎡
충북,2020.0,6.0,9299.4,102㎡~
충남,2020.0,6.0,8847.3,모든면적
충남,2020.0,6.0,8316.0,60㎡
충남,2020.0,6.0,8966.1,60㎡~85㎡
충남,2020.0,6.0,10563.3,85㎡~102㎡
충남,2020.0,6.0,9355.5,102㎡~
전북,2020.0,6.0,8259.9,모든면적
전북,2020.0,6.0,8487.6,60㎡
전북,2020.0,6.0,8319.3,60㎡~85㎡
전북,2020.0,6.0,8943.0,85㎡~102㎡
전북,2020.0,6.0,8913.3,102㎡~
전남,2020.0,6.0,8566.8,모든면적
전남,2020.0,6.0,8873.699999999999,60㎡
전남,2020.0,6.0,8553.6,60㎡~85㎡
전남,2020.0,6.0,9916.5,85㎡~102㎡
전남,2020.0,6.0,12292.5,102㎡~
경북,2020.0,6.0,8807.699999999999,모든면적
경북,2020.0,6.0,8946.3,60㎡
경북,2020.0,6.0,8784.6,60㎡~85㎡
경북,2020.0,6.0,9094.8,102㎡~
경남,2020.0,6.0,10329.0,모든면적
경남,2020.0,6.0,9398.4,60㎡
경남,2020.0,6.0,10302.599999999999,60㎡~85㎡
경남,2020.0,6.0,16298.699999999999,85㎡~102㎡
제주,2020.0,6.0,14922.599999999999,모든면적
제주,2020.0,6.0,14397.9,60㎡
제주,2020.0,6.0,14968.8,60㎡~85㎡
서울,2020.0,7.0,26763.0,모든면적
서울,2020.0,7.0,27304.199999999997,60㎡
서울,2020.0,7.0,26561.699999999997,60㎡~85㎡
서울,2020.0,7.0,32795.4,85㎡~102㎡
서울,2020.0,7.0,28726.5,102㎡~
인천,2020.0,7.0,14635.5,모든면적
인천,2020.0,7.0,14219.699999999999,60㎡
인천,2020.0,7.0,15024.9,60㎡~85㎡
인천,2020.0,7.0,16176.599999999999,85㎡~102㎡
인천,2020.0,7.0,15229.5,102㎡~
경기,2020.0,7.0,14322.0,모든면적
경기,2020.0,7.0,14120.699999999999,60㎡
경기,2020.0,7.0,14239.5,60㎡~85㎡
경기,2020.0,7.0,15450.599999999999,85㎡~102㎡
경기,2020.0,7.0,14328.599999999999,102㎡~
부산,2020.0,7.0,13467.3,모든면적
부산,2020.0,7.0,13051.5,60㎡
부산,2020.0,7.0,13569.599999999999,60㎡~85㎡
부산,2020.0,7.0,13553.099999999999,85㎡~102㎡
부산,2020.0,7.0,13645.5,102㎡~
대구,2020.0,7.0,15312.0,모든면적
대구,2020.0,7.0,15044.699999999999,60㎡
대구,2020.0,7.0,15312.0,60㎡~85㎡
대구,2020.0,7.0,16156.8,85㎡~102㎡
대구,2020.0,7.0,15886.199999999999,102㎡~
광주,2020.0,7.0,12688.5,모든면적
광주,2020.0,7.0,13236.3,60㎡
광주,2020.0,7.0,12681.9,60㎡~85㎡
광주,2020.0,7.0,15213.0,85㎡~102㎡
광주,2020.0,7.0,15074.4,102㎡~
대전,2020.0,7.0,11051.699999999999,모든면적
대전,2020.0,7.0,10989.0,60㎡
대전,2020.0,7.0,11078.099999999999,60㎡~85㎡
울산,2020.0,7.0,12790.8,모든면적
울산,2020.0,7.0,12754.5,60㎡
울산,2020.0,7.0,12813.9,60㎡~85㎡
울산,2020.0,7.0,14949.0,102㎡~
강원,2020.0,7.0,9457.8,모든면적
강원,2020.0,7.0,9758.1,60㎡
강원,2020.0,7.0,9652.5,60㎡~85㎡
강원,2020.0,7.0,9051.9,85㎡~102㎡
강원,2020.0,7.0,13569.599999999999,102㎡~
충북,2020.0,7.0,7949.7,모든면적
충북,2020.0,7.0,7986.0,60㎡
충북,2020.0,7.0,7916.7,60㎡~85㎡
충북,2020.0,7.0,9038.699999999999,85㎡~102㎡
충북,2020.0,7.0,9299.4,102㎡~
충남,2020.0,7.0,8936.4,모든면적
충남,2020.0,7.0,8141.099999999999,60㎡
충남,2020.0,7.0,9045.3,60㎡~85㎡
충남,2020.0,7.0,10437.9,85㎡~102㎡
충남,2020.0,7.0,9348.9,102㎡~
전북,2020.0,7.0,8190.599999999999,모든면적
전북,2020.0,7.0,8487.6,60㎡
전북,2020.0,7.0,8259.9,60㎡~85㎡
전북,2020.0,7.0,8943.0,85㎡~102㎡
전북,2020.0,7.0,8919.9,102㎡~
전남,2020.0,7.0,8553.6,모든면적
전남,2020.0,7.0,9127.8,60㎡
전남,2020.0,7.0,8533.8,60㎡~85㎡
전남,2020.0,7.0,9916.5,85㎡~102㎡
전남,2020.0,7.0,11985.599999999999,102㎡~
경북,2020.0,7.0,9744.9,모든면적
경북,2020.0,7.0,11200.199999999999,60㎡
경북,2020.0,7.0,9708.6,60㎡~85㎡
경북,2020.0,7.0,9094.8,102㎡~
경남,2020.0,7.0,10276.199999999999,모든면적
경남,2020.0,7.0,9787.8,60㎡
경남,2020.0,7.0,10259.699999999999,60㎡~85㎡
경남,2020.0,7.0,16298.699999999999,85㎡~102㎡
경남,2020.0,7.0,9629.4,102㎡~
제주,2020.0,7.0,15338.4,모든면적
제주,2020.0,7.0,14397.9,60㎡
제주,2020.0,7.0,15378.0,60㎡~85㎡
서울,2020.0,8.0,26723.399999999998,모든면적
서울,2020.0,8.0,27251.399999999998,60㎡
서울,2020.0,8.0,26545.199999999997,60㎡~85㎡
서울,2020.0,8.0,32795.4,85㎡~102㎡
서울,2020.0,8.0,28726.5,102㎡~
인천,2020.0,8.0,15318.599999999999,모든면적
인천,2020.0,8.0,14935.8,60㎡
인천,2020.0,8.0,15236.099999999999,60㎡~85㎡
인천,2020.0,8.0,16176.599999999999,85㎡~102㎡
인천,2020.0,8.0,15483.599999999999,102㎡~
경기,2020.0,8.0,13972.199999999999,모든면적
경기,2020.0,8.0,13556.4,60㎡
경기,2020.0,8.0,14275.8,60㎡~85㎡
경기,2020.0,8.0,15615.599999999999,85㎡~102㎡
경기,2020.0,8.0,14130.599999999999,102㎡~
부산,2020.0,8.0,13266.0,모든면적
부산,2020.0,8.0,12813.9,60㎡
부산,2020.0,8.0,13378.199999999999,60㎡~85㎡
부산,2020.0,8.0,13002.0,85㎡~102㎡
부산,2020.0,8.0,13266.0,102㎡~
대구,2020.0,8.0,15292.199999999999,모든면적
대구,2020.0,8.0,15156.9,60㎡
대구,2020.0,8.0,15275.699999999999,60㎡~85㎡
대구,2020.0,8.0,16156.8,85㎡~102㎡
대구,2020.0,8.0,15882.9,102㎡~
광주,2020.0,8.0,12190.199999999999,모든면적
광주,2020.0,8.0,12520.199999999999,60㎡
광주,2020.0,8.0,12183.599999999999,60㎡~85㎡
광주,2020.0,8.0,15213.0,85㎡~102㎡
광주,2020.0,8.0,15074.4,102㎡~
대전,2020.0,8.0,10982.4,모든면적
대전,2020.0,8.0,10989.0,60㎡
대전,2020.0,8.0,10989.0,60㎡~85㎡
울산,2020.0,8.0,13645.5,모든면적
울산,2020.0,8.0,13843.5,60㎡
울산,2020.0,8.0,13599.3,60㎡~85㎡
울산,2020.0,8.0,14949.0,102㎡~
강원,2020.0,8.0,9867.0,모든면적
강원,2020.0,8.0,10269.599999999999,60㎡
강원,2020.0,8.0,9652.5,60㎡~85㎡
강원,2020.0,8.0,9051.9,85㎡~102㎡
강원,2020.0,8.0,13569.599999999999,102㎡~
충북,2020.0,8.0,7929.9,모든면적
충북,2020.0,8.0,7913.4,60㎡
충북,2020.0,8.0,7916.7,60㎡~85㎡
충북,2020.0,8.0,9038.699999999999,85㎡~102㎡
충북,2020.0,8.0,9299.4,102㎡~
충남,2020.0,8.0,8946.3,모든면적
충남,2020.0,8.0,8065.2,60㎡
충남,2020.0,8.0,9038.699999999999,60㎡~85㎡
충남,2020.0,8.0,10437.9,85㎡~102㎡
전북,2020.0,8.0,8190.599999999999,모든면적
전북,2020.0,8.0,8487.6,60㎡
전북,2020.0,8.0,8259.9,60㎡~85㎡
전북,2020.0,8.0,8943.0,85㎡~102㎡
전북,2020.0,8.0,8919.9,102㎡~
전남,2020.0,8.0,8873.699999999999,모든면적
전남,2020.0,8.0,8844.0,60㎡~85㎡
전남,2020.0,8.0,9969.3,85㎡~102㎡
전남,2020.0,8.0,11988.9,102㎡~
경북,2020.0,8.0,10216.8,모든면적
경북,2020.0,8.0,13450.8,60㎡
경북,2020.0,8.0,10173.9,60㎡~85㎡
경남,2020.0,8.0,10276.199999999999,모든면적
경남,2020.0,8.0,9787.8,60㎡
경남,2020.0,8.0,10259.699999999999,60㎡~85㎡
경남,2020.0,8.0,16298.699999999999,85㎡~102㎡
경남,2020.0,8.0,9629.4,102㎡~
제주,2020.0,8.0,15338.4,모든면적
제주,2020.0,8.0,14397.9,60㎡
제주,2020.0,8.0,15378.0,60㎡~85㎡
서울,2020.0,9.0,26776.199999999997,모든면적
서울,2020.0,9.0,27360.3,60㎡
서울,2020.0,9.0,26515.5,60㎡~85㎡
서울,2020.0,9.0,32795.4,85㎡~102㎡
서울,2020.0,9.0,28719.899999999998,102㎡~
인천,2020.0,9.0,15318.599999999999,모든면적
인천,2020.0,9.0,14935.8,60㎡
인천,2020.0,9.0,15236.099999999999,60㎡~85㎡
인천,2020.0,9.0,16176.599999999999,85㎡~102㎡
인천,2020.0,9.0,15483.599999999999,102㎡~
경기,2020.0,9.0,14097.599999999999,모든면적
경기,2020.0,9.0,13609.199999999999,60㎡
경기,2020.0,9.0,14407.8,60㎡~85㎡
경기,2020.0,9.0,15615.599999999999,85㎡~102㎡
경기,2020.0,9.0,14496.9,102㎡~
부산,2020.0,9.0,13266.0,모든면적
부산,2020.0,9.0,12840.3,60㎡
부산,2020.0,9.0,13368.3,60㎡~85㎡
부산,2020.0,9.0,13002.0,85㎡~102㎡
부산,2020.0,9.0,13266.0,102㎡~
대구,2020.0,9.0,15325.199999999999,모든면적
대구,2020.0,9.0,15156.9,60㎡
대구,2020.0,9.0,15308.699999999999,60㎡~85㎡
대구,2020.0,9.0,16166.699999999999,85㎡~102㎡
대구,2020.0,9.0,15873.0,102㎡~
광주,2020.0,9.0,12282.599999999999,모든면적
광주,2020.0,9.0,12870.0,60㎡
광주,2020.0,9.0,12285.9,60㎡~85㎡
광주,2020.0,9.0,15213.0,85㎡~102㎡
광주,2020.0,9.0,15229.5,102㎡~
대전,2020.0,9.0,10827.3,모든면적
대전,2020.0,9.0,10451.099999999999,60㎡
대전,2020.0,9.0,10913.099999999999,60㎡~85㎡
울산,2020.0,9.0,13734.599999999999,모든면적
울산,2020.0,9.0,13962.3,60㎡
울산,2020.0,9.0,13665.3,60㎡~85㎡
울산,2020.0,9.0,14949.0,102㎡~
강원,2020.0,9.0,10322.4,모든면적
강원,2020.0,9.0,11071.5,60㎡
강원,2020.0,9.0,10586.4,60㎡~85㎡
강원,2020.0,9.0,9051.9,85㎡~102㎡
강원,2020.0,9.0,12988.8,102㎡~
충북,2020.0,9.0,7900.2,모든면적
충북,2020.0,9.0,7880.4,60㎡
충북,2020.0,9.0,7910.099999999999,60㎡~85㎡
충북,2020.0,9.0,9038.699999999999,85㎡~102㎡
충북,2020.0,9.0,9299.4,102㎡~
충남,2020.0,9.0,9015.6,모든면적
충남,2020.0,9.0,8510.699999999999,60㎡
충남,2020.0,9.0,9091.5,60㎡~85㎡
충남,2020.0,9.0,10437.9,85㎡~102㎡
전북,2020.0,9.0,8309.4,모든면적
전북,2020.0,9.0,8566.8,60㎡
전북,2020.0,9.0,8365.5,60㎡~85㎡
전북,2020.0,9.0,8943.0,85㎡~102㎡
전북,2020.0,9.0,8919.9,102㎡~
전남,2020.0,9.0,8853.9,모든면적
전남,2020.0,9.0,8817.6,60㎡~85㎡
